age,brand,kmdriven,fuelType,bodyType,seatCap,transmission,owners,price
10.0,8.0,37337.0,1.0,0.0,5.0,0.0,5.0,495000.0
7.0,26.0,56500.0,2.0,0.0,5.0,7.0,3.0,1700000.0
3.0,8.0,97000.0,1.0,5.0,5.0,0.0,5.0,746000.0
9.0,11.0,65000.0,2.0,5.0,5.0,0.0,3.0,500000.0
7.0,2.0,100000.0,2.0,0.0,5.0,0.0,8.0,650000.0
0.0,2.0,30000.0,1.0,2.0,5.0,0.0,5.0,650000.0
9.0,18.0,120000.0,1.0,0.0,5.0,0.0,5.0,350000.0
10.0,13.0,78000.0,2.0,2.0,5.0,0.0,9.0,295000.0
7.0,2.0,72000.0,2.0,5.0,5.0,7.0,5.0,710000.0
10.0,2.0,91000.0,2.0,2.0,5.0,0.0,8.0,445000.0
8.0,3.0,34103.0,1.0,0.0,5.0,0.0,3.0,368625.0
10.0,8.0,80000.0,2.0,0.0,5.0,0.0,5.0,650000.0
13.0,3.0,100000.0,1.0,0.0,5.0,0.0,9.0,70000.0
4.0,2.0,43000.0,1.0,0.0,5.0,7.0,5.0,450000.0
3.0,20.0,19000.0,1.0,5.0,5.0,7.0,5.0,1250111.0
11.0,2.0,90000.0,2.0,2.0,5.0,0.0,8.0,475000.0
8.0,8.0,60000.0,2.0,5.0,5.0,0.0,8.0,560000.0
9.0,18.0,122000.0,1.0,2.0,5.0,3.0,3.0,1355000.0
1.0,31.0,16645.0,9.0,5.0,5.0,7.0,3.0,9500000.0
2.0,32.0,8787.0,9.0,0.0,4.0,7.0,3.0,3700000.0
14.0,7.0,100000.0,2.0,0.0,5.0,0.0,8.0,90000.0
4.0,14.0,29500.0,1.0,4.0,5.0,5.0,3.0,850000.0
3.0,2.0,50000.0,1.0,5.0,5.0,0.0,5.0,1200000.0
9.0,11.0,120000.0,2.0,5.0,5.0,0.0,11.0,410000.0
1.0,31.0,19300.0,1.0,5.0,5.0,4.0,3.0,9999000.0
1.0,3.0,14000.0,1.0,3.0,5.0,2.0,3.0,920000.0
2.0,13.0,10189.0,1.0,1.0,5.0,0.0,6.0,800000.0
2.0,15.0,20000.0,1.0,5.0,5.0,0.0,5.0,1000000.0
12.0,3.0,87470.0,1.0,0.0,5.0,0.0,6.0,228000.0
2.0,19.0,30000.0,2.0,5.0,7.0,0.0,8.0,1150000.0
8.0,3.0,72000.0,1.0,0.0,5.0,0.0,3.0,285000.0
12.0,2.0,90000.0,1.0,0.0,5.0,0.0,8.0,270000.0
14.0,7.0,200000.0,2.0,2.0,5.0,0.0,6.0,120000.0
1.0,8.0,103000.0,1.0,3.0,5.0,0.0,3.0,750000.0
6.0,8.0,122000.0,2.0,0.0,5.0,0.0,5.0,450000.0
11.0,2.0,80517.0,1.0,0.0,5.0,0.0,8.0,250000.0
15.0,3.0,191000.0,1.0,0.0,5.0,0.0,6.0,160000.0
9.0,8.0,81000.0,1.0,0.0,5.0,0.0,3.0,411000.0
7.0,11.0,150000.0,2.0,5.0,5.0,0.0,8.0,625000.0
7.0,13.0,72000.0,2.0,1.0,5.0,3.0,6.0,540000.0
9.0,19.0,100000.0,2.0,5.0,7.0,0.0,8.0,490000.0
0.0,2.0,9565.0,1.0,5.0,5.0,0.0,5.0,876226.0
7.0,3.0,54370.0,1.0,1.0,5.0,0.0,6.0,495000.0
6.0,3.0,100000.0,2.0,5.0,5.0,0.0,3.0,850000.0
3.0,18.0,80000.0,2.0,5.0,7.0,7.0,5.0,3750000.0
10.0,8.0,100000.0,1.0,2.0,5.0,0.0,5.0,280000.0
10.0,16.0,120000.0,1.0,2.0,5.0,0.0,11.0,411000.0
4.0,3.0,29254.0,1.0,0.0,5.0,0.0,3.0,495001.0
1.0,7.0,10000.0,1.0,0.0,5.0,0.0,5.0,750000.0
9.0,19.0,90000.0,2.0,5.0,7.0,0.0,8.0,750000.0
14.0,11.0,120000.0,2.0,2.0,5.0,0.0,8.0,275000.0
8.0,3.0,76177.0,2.0,2.0,5.0,0.0,3.0,525000.0
6.0,26.0,35000.0,2.0,5.0,5.0,7.0,5.0,3000000.0
2.0,20.0,60000.0,1.0,5.0,7.0,7.0,8.0,1650000.0
4.0,2.0,20000.0,1.0,0.0,5.0,0.0,5.0,310000.0
1.0,7.0,40000.0,1.0,4.0,5.0,2.0,3.0,500000.0
5.0,20.0,66340.0,9.0,5.0,5.0,7.0,3.0,1099000.0
11.0,8.0,80000.0,1.0,0.0,5.0,0.0,8.0,260000.0
6.0,2.0,36000.0,1.0,8.0,6.0,0.0,5.0,800000.0
3.0,31.0,22000.0,2.0,2.0,5.0,7.0,5.0,5000000.0
6.0,8.0,86000.0,2.0,5.0,5.0,0.0,3.0,890000.0
40.0,19.0,20000.0,2.0,5.0,6.0,0.0,8.0,450000.0
2.0,32.0,8787.0,9.0,0.0,4.0,7.0,3.0,3700000.0
14.0,12.0,100000.0,1.0,2.0,5.0,0.0,8.0,200000.0
13.0,3.0,250000.0,2.0,0.0,5.0,0.0,3.0,304833.0
6.0,19.0,84000.0,2.0,5.0,7.0,0.0,8.0,800000.0
1.0,2.0,30000.0,1.0,2.0,5.0,0.0,5.0,800000.0
17.0,3.0,70000.0,1.0,0.0,5.0,0.0,6.0,55000.0
7.0,7.0,54000.0,2.0,5.0,5.0,0.0,5.0,685000.0
5.0,18.0,65000.0,2.0,7.0,7.0,4.0,6.0,2000000.0
4.0,4.0,100000.0,1.0,8.0,7.0,0.0,5.0,300000.0
20.0,18.0,70000.0,2.0,8.0,7.0,0.0,14.0,200000.0
10.0,13.0,69075.0,2.0,0.0,5.0,0.0,3.0,425000.0
2.0,19.0,22000.0,1.0,4.0,5.0,0.0,3.0,840000.0
2.0,2.0,31065.0,1.0,0.0,5.0,0.0,5.0,349427.0
11.0,8.0,43233.0,1.0,0.0,5.0,0.0,3.0,499000.0
10.0,3.0,90000.0,3.0,0.0,5.0,0.0,6.0,230000.0
14.0,7.0,67000.0,2.0,0.0,5.0,0.0,11.0,85000.0
4.0,2.0,63000.0,1.0,0.0,5.0,0.0,8.0,450000.0
1.0,34.0,40000.0,2.0,5.0,7.0,4.0,3.0,10011111.0
2.0,2.0,15000.0,1.0,10.0,5.0,0.0,5.0,600000.0
2.0,2.0,20000.0,1.0,0.0,5.0,0.0,5.0,550000.0
9.0,3.0,34129.0,1.0,0.0,5.0,0.0,3.0,385000.0
4.0,2.0,40000.0,3.0,8.0,7.0,0.0,5.0,1000000.0
10.0,34.0,68000.0,2.0,5.0,5.0,7.0,5.0,2345000.0
5.0,7.0,86000.0,9.0,4.0,5.0,7.0,3.0,750111.0
5.0,20.0,54315.0,2.0,5.0,6.0,0.0,3.0,910000.0
16.0,8.0,85000.0,2.0,2.0,5.0,0.0,9.0,200000.0
1.0,14.0,10000.0,1.0,7.0,7.0,0.0,3.0,1100000.0
5.0,3.0,58373.0,3.0,5.0,7.0,0.0,3.0,975000.0
5.0,20.0,150000.0,2.0,5.0,5.0,0.0,8.0,750000.0
7.0,34.0,196000.0,2.0,5.0,7.0,7.0,3.0,2500000.0
10.0,19.0,167956.0,2.0,5.0,7.0,0.0,3.0,450000.0
3.0,17.0,30324.0,1.0,2.0,5.0,0.0,5.0,1265000.0
2.0,3.0,13305.0,1.0,4.0,5.0,4.0,3.0,1425000.0
6.0,25.0,90000.0,2.0,5.0,5.0,4.0,6.0,1641000.0
8.0,17.0,90000.0,2.0,0.0,5.0,0.0,6.0,575000.0
10.0,3.0,29400.0,1.0,7.0,7.0,0.0,3.0,575000.0
13.0,2.0,20000.0,1.0,0.0,5.0,0.0,8.0,160000.0
15.0,9.0,50000.0,1.0,0.0,5.0,0.0,11.0,93000.0
1.0,18.0,21025.0,1.0,0.0,5.0,2.0,3.0,875000.0
9.0,8.0,100200.0,1.0,0.0,5.0,0.0,3.0,319000.0
8.0,19.0,100000.0,2.0,5.0,7.0,0.0,8.0,510000.0
0.0,3.0,4600.0,1.0,0.0,5.0,0.0,3.0,750000.0
13.0,3.0,100000.0,1.0,0.0,5.0,0.0,3.0,280000.0
10.0,8.0,89126.0,1.0,0.0,5.0,0.0,3.0,435874.0
9.0,3.0,55000.0,1.0,0.0,5.0,0.0,3.0,290000.0
4.0,7.0,73000.0,2.0,5.0,5.0,7.0,5.0,1595000.0
11.0,3.0,250000.0,1.0,0.0,5.0,0.0,6.0,275590.0
10.0,2.0,40000.0,2.0,2.0,5.0,0.0,8.0,475000.0
8.0,18.0,46109.0,2.0,5.0,7.0,7.0,3.0,1650000.0
8.0,3.0,55990.0,1.0,0.0,5.0,3.0,3.0,550000.0
13.0,7.0,119000.0,2.0,0.0,5.0,0.0,8.0,175000.0
8.0,18.0,180000.0,2.0,0.0,5.0,0.0,3.0,350000.0
5.0,3.0,53000.0,1.0,0.0,5.0,0.0,3.0,650000.0
2.0,19.0,12500.0,1.0,5.0,4.0,7.0,5.0,1180000.0
10.0,11.0,148000.0,2.0,5.0,5.0,0.0,3.0,300000.0
2.0,3.0,25000.0,1.0,9.0,5.0,0.0,3.0,557969.0
4.0,2.0,78000.0,1.0,5.0,5.0,0.0,5.0,699000.0
19.0,16.0,160000.0,2.0,2.0,5.0,0.0,11.0,165000.0
7.0,2.0,120000.0,1.0,0.0,5.0,0.0,5.0,230000.0
17.0,8.0,95000.0,1.0,2.0,5.0,0.0,9.0,145000.0
6.0,8.0,27000.0,1.0,0.0,5.0,0.0,3.0,610000.0
3.0,31.0,21200.0,1.0,2.0,5.0,4.0,3.0,4300000.0
3.0,7.0,40000.0,1.0,4.0,5.0,0.0,3.0,850000.0
5.0,3.0,45533.0,1.0,0.0,5.0,0.0,3.0,575000.0
5.0,4.0,19000.0,1.0,0.0,5.0,7.0,5.0,325000.0
11.0,19.0,50000.0,2.0,5.0,8.0,0.0,13.0,420000.0
7.0,8.0,101000.0,2.0,2.0,5.0,0.0,6.0,800000.0
17.0,8.0,80000.0,1.0,0.0,5.0,0.0,8.0,160000.0
8.0,7.0,70000.0,1.0,5.0,5.0,0.0,5.0,500000.0
14.0,3.0,41000.0,1.0,0.0,5.0,0.0,6.0,130000.0
4.0,3.0,60000.0,1.0,0.0,5.0,0.0,3.0,550000.0
10.0,13.0,92837.0,1.0,2.0,5.0,0.0,3.0,358000.0
1.0,18.0,28800.0,7.0,5.0,5.0,6.0,3.0,1650000.0
9.0,2.0,73000.0,2.0,5.0,5.0,0.0,5.0,750000.0
2.0,7.0,30000.0,1.0,0.0,5.0,0.0,5.0,830000.0
2.0,2.0,92000.0,1.0,2.0,5.0,0.0,5.0,700000.0
5.0,4.0,67000.0,1.0,7.0,7.0,0.0,3.0,600000.0
11.0,12.0,80000.0,2.0,5.0,5.0,0.0,8.0,500000.0
7.0,18.0,175272.0,2.0,5.0,7.0,7.0,6.0,2500000.0
8.0,8.0,170000.0,2.0,0.0,5.0,0.0,3.0,450000.0
4.0,18.0,67000.0,1.0,0.0,5.0,0.0,3.0,650000.0
4.0,8.0,58651.0,2.0,5.0,5.0,0.0,3.0,1150000.0
2.0,2.0,50000.0,1.0,0.0,5.0,0.0,5.0,590000.0
6.0,25.0,80000.0,2.0,5.0,5.0,0.0,5.0,1250000.0
6.0,14.0,60000.0,1.0,5.0,5.0,0.0,13.0,800000.0
2.0,2.0,40000.0,1.0,5.0,5.0,0.0,5.0,800000.0
3.0,19.0,30000.0,2.0,5.0,7.0,0.0,5.0,1000000.0
4.0,13.0,41000.0,1.0,2.0,5.0,0.0,3.0,895000.0
4.0,2.0,75000.0,3.0,8.0,7.0,0.0,5.0,1100000.0
16.0,2.0,10000.0,4.0,0.0,5.0,0.0,8.0,90000.0
12.0,19.0,64179.0,2.0,5.0,7.0,0.0,8.0,295000.0
3.0,7.0,64076.0,3.0,0.0,5.0,0.0,3.0,675000.0
8.0,8.0,69000.0,1.0,0.0,5.0,0.0,6.0,450000.0
7.0,3.0,140000.0,2.0,1.0,5.0,0.0,3.0,450000.0
11.0,3.0,80000.0,1.0,0.0,5.0,0.0,6.0,300000.0
4.0,33.0,16000.0,1.0,16.0,4.0,7.0,5.0,4500000.0
11.0,7.0,113000.0,2.0,5.0,7.0,0.0,9.0,150000.0
5.0,3.0,75000.0,1.0,9.0,5.0,0.0,6.0,440000.0
1.0,34.0,8500.0,9.0,5.0,5.0,7.0,1.0,6890000.0
2.0,8.0,10000.0,1.0,5.0,5.0,7.0,5.0,1250000.0
6.0,2.0,100000.0,1.0,8.0,7.0,0.0,5.0,720000.0
8.0,18.0,124000.0,2.0,5.0,7.0,0.0,3.0,1990000.0
15.0,8.0,150000.0,2.0,2.0,5.0,0.0,11.0,160000.0
5.0,4.0,29354.0,1.0,7.0,7.0,2.0,6.0,450000.0
1.0,14.0,17000.0,1.0,5.0,5.0,0.0,5.0,1225000.0
18.0,2.0,100000.0,1.0,0.0,5.0,0.0,11.0,85000.0
12.0,12.0,70000.0,1.0,0.0,5.0,0.0,5.0,165000.0
1.0,12.0,15800.0,1.0,5.0,5.0,0.0,5.0,775000.0
2.0,7.0,30000.0,2.0,5.0,5.0,0.0,5.0,2060000.0
4.0,4.0,24148.0,1.0,5.0,5.0,0.0,5.0,535100.0
9.0,8.0,34000.0,1.0,0.0,5.0,0.0,3.0,295000.0
8.0,8.0,65000.0,1.0,0.0,5.0,0.0,3.0,500000.0
6.0,18.0,229800.0,2.0,8.0,8.0,0.0,8.0,1475000.0
2.0,34.0,30700.0,1.0,2.0,5.0,7.0,3.0,7000000.0
18.0,2.0,160000.0,1.0,0.0,5.0,0.0,14.0,95000.0
12.0,3.0,107000.0,1.0,0.0,5.0,0.0,6.0,200000.0
15.0,8.0,114000.0,1.0,0.0,5.0,0.0,3.0,225000.0
8.0,19.0,120000.0,2.0,5.0,7.0,0.0,8.0,661000.0
3.0,3.0,57084.0,1.0,0.0,5.0,0.0,3.0,620000.0
4.0,8.0,59567.0,2.0,0.0,5.0,0.0,3.0,575000.0
5.0,18.0,40496.0,2.0,5.0,7.0,0.0,3.0,2200000.0
3.0,7.0,70000.0,2.0,5.0,5.0,0.0,5.0,1600000.0
9.0,8.0,120000.0,1.0,0.0,5.0,0.0,5.0,200000.0
10.0,19.0,100000.0,2.0,5.0,9.0,0.0,13.0,400000.0
10.0,3.0,72000.0,1.0,0.0,5.0,0.0,3.0,350000.0
3.0,3.0,30000.0,1.0,4.0,5.0,0.0,3.0,950000.0
2.0,34.0,5000.0,2.0,2.0,5.0,7.0,3.0,6850000.0
3.0,26.0,62000.0,1.0,5.0,7.0,7.0,3.0,8000000.0
6.0,7.0,85000.0,2.0,0.0,5.0,0.0,8.0,400000.0
13.0,2.0,150000.0,2.0,2.0,5.0,0.0,5.0,260000.0
7.0,8.0,150000.0,2.0,2.0,5.0,0.0,5.0,850000.0
4.0,19.0,70000.0,2.0,5.0,7.0,0.0,8.0,1220000.0
3.0,7.0,10000.0,1.0,5.0,5.0,0.0,5.0,1010000.0
7.0,35.0,42000.0,1.0,15.0,4.0,7.0,6.0,4200000.0
7.0,7.0,65432.0,1.0,0.0,5.0,0.0,5.0,400000.0
14.0,18.0,34487.0,1.0,2.0,5.0,0.0,3.0,290487.0
15.0,8.0,100000.0,1.0,0.0,5.0,0.0,16.0,200000.0
7.0,1.0,79000.0,1.0,0.0,5.0,0.0,5.0,250000.0
10.0,8.0,98000.0,4.0,0.0,5.0,0.0,9.0,200000.0
9.0,7.0,80000.0,2.0,2.0,5.0,0.0,8.0,370000.0
10.0,2.0,120000.0,1.0,0.0,5.0,0.0,5.0,250000.0
4.0,34.0,35000.0,1.0,2.0,5.0,4.0,3.0,3100000.0
7.0,2.0,45000.0,1.0,0.0,5.0,7.0,8.0,295000.0
9.0,4.0,70000.0,1.0,0.0,5.0,0.0,5.0,235000.0
1.0,35.0,6378.0,1.0,5.0,5.0,4.0,1.0,9100000.0
9.0,2.0,100000.0,1.0,10.0,5.0,0.0,11.0,325000.0
7.0,3.0,59536.0,2.0,1.0,5.0,0.0,3.0,625000.0
7.0,31.0,88888.0,2.0,2.0,5.0,7.0,3.0,2599999.0
9.0,8.0,91000.0,2.0,5.0,5.0,7.0,11.0,1000000.0
10.0,3.0,97493.0,1.0,0.0,5.0,0.0,9.0,275000.0
5.0,8.0,36257.0,1.0,2.0,5.0,7.0,3.0,1152000.0
10.0,8.0,73651.0,2.0,0.0,5.0,0.0,6.0,449000.0
9.0,2.0,185050.0,2.0,0.0,5.0,0.0,8.0,400000.0
3.0,34.0,16559.0,1.0,5.0,5.0,5.0,3.0,4000000.0
1.0,4.0,12000.0,1.0,7.0,7.0,0.0,3.0,850000.0
3.0,2.0,13000.0,1.0,0.0,5.0,0.0,5.0,715000.0
18.0,8.0,80000.0,1.0,2.0,5.0,0.0,13.0,50000.0
11.0,8.0,104026.0,1.0,1.0,5.0,0.0,3.0,420000.0
4.0,3.0,100000.0,1.0,7.0,6.0,0.0,6.0,850000.0
4.0,11.0,50000.0,1.0,5.0,5.0,0.0,5.0,600000.0
6.0,2.0,49000.0,1.0,0.0,5.0,0.0,8.0,360000.0
2.0,8.0,30000.0,1.0,5.0,7.0,7.0,5.0,1950000.0
4.0,14.0,48333.0,1.0,5.0,5.0,0.0,8.0,741000.0
9.0,34.0,223000.0,2.0,5.0,5.0,7.0,3.0,2150000.0
1.0,2.0,60000.0,3.0,8.0,7.0,0.0,5.0,1270000.0
3.0,8.0,32000.0,2.0,2.0,5.0,4.0,3.0,1235000.0
7.0,2.0,80000.0,2.0,5.0,5.0,0.0,5.0,700000.0
3.0,14.0,32000.0,1.0,8.0,7.0,0.0,5.0,1050000.0
5.0,26.0,25000.0,1.0,5.0,5.0,7.0,5.0,3300000.0
8.0,31.0,86900.0,2.0,2.0,5.0,7.0,3.0,3100000.0
1.0,19.0,18000.0,2.0,5.0,7.0,0.0,3.0,2100000.0
4.0,35.0,27000.0,1.0,5.0,5.0,5.0,6.0,2175000.0
23.0,2.0,100000.0,1.0,0.0,4.0,0.0,8.0,55000.0
5.0,2.0,61000.0,3.0,8.0,7.0,0.0,5.0,970000.0
3.0,3.0,15300.0,7.0,5.0,5.0,3.0,3.0,1510000.0
2.0,14.0,26438.0,2.0,8.0,6.0,7.0,5.0,1775000.0
6.0,16.0,33000.0,2.0,5.0,7.0,7.0,5.0,2400000.0
0.0,7.0,4400.0,3.0,0.0,5.0,0.0,5.0,700000.0
10.0,3.0,165000.0,2.0,2.0,5.0,0.0,6.0,411000.0
6.0,8.0,80000.0,3.0,0.0,5.0,0.0,5.0,545000.0
8.0,2.0,60000.0,1.0,0.0,5.0,0.0,8.0,425000.0
3.0,4.0,70000.0,1.0,8.0,7.0,0.0,5.0,600000.0
8.0,3.0,32000.0,1.0,0.0,5.0,0.0,6.0,375000.0
5.0,8.0,67878.0,1.0,5.0,5.0,0.0,3.0,1095000.0
6.0,19.0,51843.0,2.0,4.0,5.0,0.0,3.0,950000.0
10.0,8.0,90000.0,2.0,0.0,5.0,0.0,5.0,260000.0
10.0,2.0,150000.0,2.0,2.0,5.0,0.0,8.0,450000.0
4.0,3.0,100000.0,1.0,2.0,5.0,0.0,3.0,450000.0
6.0,8.0,49000.0,1.0,5.0,5.0,0.0,3.0,751804.0
2.0,17.0,11374.0,1.0,5.0,5.0,0.0,3.0,1350000.0
0.0,7.0,15000.0,2.0,5.0,5.0,0.0,3.0,2050000.0
5.0,2.0,40000.0,1.0,0.0,5.0,0.0,5.0,550000.0
2.0,19.0,55000.0,9.0,17.0,5.0,7.0,3.0,1220722.0
3.0,7.0,40000.0,1.0,0.0,5.0,7.0,5.0,800000.0
9.0,8.0,65000.0,2.0,0.0,5.0,0.0,9.0,500000.0
4.0,3.0,54000.0,1.0,1.0,5.0,0.0,3.0,595000.0
9.0,2.0,58000.0,2.0,0.0,5.0,0.0,5.0,465000.0
7.0,19.0,70000.0,2.0,5.0,7.0,0.0,5.0,550000.0
4.0,8.0,34375.0,1.0,5.0,5.0,3.0,3.0,1535000.0
2.0,19.0,45000.0,2.0,5.0,7.0,0.0,3.0,1550000.0
8.0,2.0,137000.0,1.0,0.0,5.0,0.0,8.0,500000.0
6.0,14.0,74391.0,1.0,4.0,5.0,7.0,3.0,1175351.0
17.0,18.0,162500.0,2.0,5.0,8.0,0.0,9.0,300000.0
5.0,2.0,123000.0,1.0,0.0,5.0,0.0,5.0,350000.0
3.0,14.0,14678.0,1.0,5.0,5.0,0.0,5.0,981000.0
9.0,7.0,300000.0,2.0,2.0,5.0,0.0,5.0,130000.0
6.0,3.0,102000.0,1.0,0.0,5.0,0.0,3.0,525000.0
11.0,11.0,120000.0,2.0,5.0,5.0,0.0,5.0,450000.0
3.0,3.0,24604.0,1.0,2.0,5.0,0.0,3.0,875000.0
7.0,3.0,52000.0,1.0,0.0,5.0,0.0,3.0,350000.0
9.0,8.0,150000.0,2.0,0.0,5.0,0.0,3.0,400000.0
7.0,8.0,80000.0,1.0,0.0,5.0,0.0,5.0,530000.0
15.0,3.0,85000.0,1.0,2.0,5.0,0.0,9.0,220000.0
13.0,2.0,100000.0,2.0,2.0,5.0,0.0,5.0,250000.0
16.0,2.0,63000.0,1.0,0.0,5.0,0.0,13.0,170000.0
2.0,7.0,29650.0,1.0,4.0,5.0,2.0,3.0,720000.0
5.0,14.0,90000.0,1.0,5.0,5.0,0.0,5.0,1300000.0
10.0,3.0,187500.0,2.0,1.0,5.0,0.0,6.0,500000.0
4.0,7.0,150000.0,2.0,5.0,7.0,7.0,5.0,1400000.0
11.0,8.0,50000.0,1.0,0.0,5.0,0.0,5.0,150000.0
15.0,3.0,142000.0,3.0,0.0,5.0,0.0,9.0,120000.0
6.0,2.0,109000.0,1.0,0.0,5.0,0.0,5.0,625000.0
14.0,8.0,80000.0,1.0,0.0,5.0,0.0,8.0,150000.0
4.0,35.0,43877.0,1.0,2.0,5.0,5.0,3.0,2850000.0
12.0,8.0,700.0,2.0,2.0,5.0,0.0,3.0,500000.0
8.0,8.0,80000.0,2.0,0.0,5.0,0.0,8.0,435000.0
5.0,2.0,80000.0,1.0,0.0,5.0,0.0,8.0,550000.0
17.0,11.0,20000.0,1.0,2.0,5.0,0.0,8.0,150000.0
6.0,4.0,45000.0,1.0,8.0,7.0,0.0,5.0,479000.0
10.0,2.0,87000.0,1.0,0.0,5.0,0.0,8.0,200000.0
2.0,27.0,20000.0,2.0,5.0,5.0,4.0,3.0,7800000.0
5.0,18.0,170000.0,2.0,7.0,8.0,0.0,3.0,2000000.0
6.0,4.0,80000.0,1.0,0.0,5.0,0.0,5.0,250000.0
2.0,19.0,18000.0,2.0,5.0,4.0,0.0,3.0,1430000.0
11.0,18.0,120000.0,2.0,8.0,8.0,0.0,8.0,740000.0
13.0,2.0,150000.0,4.0,0.0,5.0,0.0,5.0,150000.0
7.0,2.0,80420.0,1.0,0.0,5.0,7.0,5.0,385000.0
2.0,4.0,29794.0,1.0,5.0,5.0,7.0,5.0,867000.0
8.0,8.0,209369.0,2.0,5.0,5.0,0.0,3.0,600000.0
4.0,4.0,80072.0,1.0,5.0,5.0,0.0,6.0,680000.0
10.0,13.0,140000.0,1.0,2.0,5.0,0.0,5.0,281000.0
11.0,7.0,75000.0,2.0,5.0,7.0,0.0,6.0,375000.0
16.0,2.0,85000.0,2.0,2.0,5.0,0.0,11.0,200000.0
10.0,7.0,112500.0,2.0,0.0,5.0,0.0,3.0,200000.0
7.0,8.0,74000.0,2.0,5.0,5.0,0.0,6.0,800000.0
6.0,19.0,70000.0,2.0,5.0,7.0,0.0,3.0,800000.0
15.0,2.0,90000.0,1.0,0.0,5.0,0.0,13.0,270000.0
9.0,18.0,129000.0,2.0,5.0,7.0,7.0,9.0,1099991.0
16.0,19.0,100000.0,2.0,5.0,8.0,0.0,5.0,125000.0
12.0,3.0,66088.0,1.0,7.0,7.0,0.0,3.0,513000.0
8.0,11.0,79000.0,2.0,5.0,5.0,0.0,8.0,600000.0
8.0,8.0,56000.0,2.0,2.0,5.0,7.0,5.0,775000.0
3.0,20.0,52339.0,1.0,5.0,6.0,5.0,3.0,1500000.0
9.0,13.0,80000.0,1.0,2.0,5.0,0.0,8.0,400000.0
3.0,3.0,46500.0,1.0,0.0,5.0,0.0,3.0,710000.0
2.0,19.0,7666.0,1.0,5.0,4.0,7.0,11.0,1260000.0
13.0,9.0,80000.0,2.0,0.0,5.0,0.0,5.0,100000.0
2.0,14.0,150000.0,2.0,8.0,7.0,0.0,5.0,1050000.0
14.0,8.0,138000.0,3.0,2.0,5.0,0.0,6.0,120000.0
7.0,2.0,40000.0,1.0,0.0,5.0,0.0,5.0,350000.0
12.0,19.0,150000.0,2.0,8.0,8.0,0.0,5.0,250000.0
10.0,11.0,160000.0,2.0,5.0,5.0,0.0,5.0,333000.0
12.0,16.0,190000.0,2.0,0.0,5.0,0.0,6.0,200000.0
1.0,31.0,16997.0,2.0,2.0,5.0,4.0,3.0,5500000.0
5.0,27.0,45000.0,1.0,5.0,5.0,4.0,3.0,8175000.0
8.0,2.0,73000.0,1.0,0.0,5.0,0.0,8.0,351000.0
7.0,8.0,67000.0,2.0,5.0,5.0,0.0,5.0,725000.0
11.0,13.0,70000.0,1.0,2.0,5.0,0.0,5.0,700000.0
0.0,3.0,1578.0,1.0,0.0,5.0,0.0,3.0,650000.0
11.0,3.0,110000.0,2.0,5.0,7.0,0.0,9.0,400000.0
9.0,13.0,120000.0,1.0,2.0,5.0,0.0,11.0,465000.0
8.0,19.0,100000.0,2.0,5.0,6.0,0.0,5.0,350000.0
11.0,8.0,60000.0,2.0,0.0,5.0,0.0,5.0,260000.0
11.0,2.0,160000.0,2.0,0.0,5.0,0.0,8.0,370000.0
2.0,2.0,19000.0,3.0,8.0,7.0,0.0,5.0,1000000.0
14.0,8.0,53000.0,1.0,0.0,5.0,0.0,8.0,145000.0
8.0,8.0,70000.0,2.0,0.0,5.0,0.0,8.0,250000.0
29.0,34.0,98000.0,2.0,9.0,0.0,7.0,3.0,1500000.0
11.0,19.0,62000.0,2.0,5.0,7.0,0.0,3.0,650000.0
4.0,20.0,30666.0,1.0,5.0,5.0,3.0,3.0,1335000.0
4.0,8.0,31644.0,1.0,4.0,5.0,0.0,3.0,725000.0
10.0,8.0,66451.0,1.0,2.0,5.0,7.0,3.0,595000.0
11.0,34.0,82000.0,2.0,5.0,7.0,7.0,6.0,2575000.0
12.0,17.0,68089.0,2.0,2.0,5.0,7.0,11.0,550000.0
8.0,19.0,206629.0,2.0,5.0,7.0,0.0,3.0,850000.0
11.0,11.0,53000.0,2.0,5.0,5.0,0.0,5.0,350000.0
11.0,2.0,38000.0,1.0,0.0,5.0,0.0,8.0,375000.0
4.0,4.0,27336.0,1.0,8.0,7.0,0.0,8.0,459070.0
21.0,2.0,90000.0,1.0,0.0,5.0,0.0,14.0,45000.0
9.0,2.0,60000.0,2.0,5.0,5.0,0.0,5.0,500000.0
15.0,8.0,44000.0,1.0,0.0,5.0,0.0,11.0,150000.0
12.0,2.0,60000.0,1.0,0.0,5.0,0.0,5.0,215000.0
10.0,8.0,75000.0,1.0,0.0,5.0,0.0,11.0,350000.0
8.0,3.0,40796.0,1.0,0.0,5.0,0.0,6.0,375000.0
8.0,19.0,63540.0,2.0,5.0,7.0,0.0,3.0,900000.0
6.0,7.0,175000.0,2.0,2.0,5.0,0.0,8.0,430000.0
13.0,3.0,132000.0,1.0,0.0,5.0,0.0,9.0,180000.0
3.0,7.0,5500.0,1.0,4.0,5.0,0.0,3.0,947000.0
9.0,2.0,70000.0,1.0,0.0,5.0,0.0,8.0,500000.0
16.0,2.0,160000.0,1.0,2.0,5.0,0.0,11.0,200000.0
3.0,4.0,20462.0,1.0,4.0,5.0,2.0,3.0,729000.0
10.0,11.0,87000.0,2.0,5.0,5.0,0.0,3.0,350000.0
9.0,3.0,123000.0,1.0,0.0,5.0,0.0,9.0,280000.0
